link,ts[deciseconds],state,errors,lat[deg/10000],lon[deg/10000],altitude[m],velocity[m/s],battery[decivolts],pyro1,pyro2,phase,alt_diff,vel_diff,acc_proxy,alt_rolling_mean,vel_rolling_mean,alt_rolling_std,vel_rolling_std,speed_abs,is_ascending,flight_id
2,21249,4,16,0,0,2214,124,93,0,1,Coast,19.0,-1.0,14.0,2191.6,126.0,14.328293687666179,1.581138830084307,124,1,5
2,21250,4,16,0,0,2227,123,93,0,1,Coast,13.0,-1.0,-6.0,2201.6,125.0,18.44722201308413,1.581138830084307,123,1,5
1,21276,4,16,393879,-82901,2232,121,234,1,0,Coast,5.0,-2.0,-8.0,2211.6,124.0,18.71630305375548,2.236067977499873,121,1,5
1,21277,4,16,393879,-82901,2244,120,233,1,0,Coast,12.0,-1.0,7.0,2222.4,122.6,18.71630305375548,2.0736441353328603,120,1,5
2,21252,4,16,0,0,2251,120,93,0,1,Coast,7.0,0.0,-5.0,2233.6,121.6,14.501724035438562,1.816590212458594,120,1,5
1,21278,4,16,393879,-82901,2256,118,235,1,0,Coast,5.0,-2.0,-2.0,2242.0,120.4,12.308533625091863,1.816590212458594,118,1,5
2,21253,4,16,0,0,2263,119,93,0,1,Coast,7.0,1.0,2.0,2249.2,119.6,11.86170308176772,1.1401754250992973,119,1,5
2,21254,4,16,0,0,2275,118,93,0,1,Coast,12.0,-1.0,5.0,2257.8,119.0,11.86170308176772,1.0000000000001803,118,1,5
1,21280,4,16,393879,-82901,2279,116,235,1,0,Coast,4.0,-2.0,-8.0,2264.8,118.2,12.008330441823137,1.4832396974192548,116,1,5
2,21255,4,16,0,0,2287,116,93,0,1,Coast,8.0,0.0,4.0,2272.0,117.4,12.449899597989353,1.3416407865000104,116,1,5
1,21282,4,16,393879,-82901,2303,113,234,1,0,Coast,16.0,-3.0,8.0,2281.4,116.4,14.859340496805867,2.3021728866443487,113,1,5
1,21283,4,16,393879,-82901,2314,112,235,1,0,Coast,11.0,-1.0,-5.0,2291.6,115.0,16.486357996841356,2.449489742783255,112,1,5
2,21258,4,16,0,0,2321,113,93,0,1,Coast,7.0,1.0,-4.0,2300.8,114.0,17.697457444503552,1.870828693387072,113,1,5
2,21259,4,16,0,0,2332,112,93,0,1,Coast,11.0,-1.0,4.0,2311.4,113.2,17.242389625571406,1.6431676725156137,112,1,5
2,21260,4,16,0,0,2343,110,93,0,1,Coast,11.0,-2.0,0.0,2322.6,112.0,15.533834040571321,1.224744871391745,110,1,5
1,21286,4,16,393879,-82901,2348,109,233,1,0,Coast,5.0,-1.0,-6.0,2331.6,111.2,14.328293687666141,1.6431676725156152,109,1,5
1,21287,4,16,393879,-82901,2358,107,234,1,0,Coast,10.0,-2.0,5.0,2340.4,110.2,14.328293687666141,2.3874672772627457,107,1,5
2,21262,4,16,0,0,2365,108,93,0,1,Coast,7.0,1.0,-3.0,2349.2,109.2,12.872451204025351,1.923538406167236,108,1,5
1,21288,4,16,393879,-82901,2369,106,233,1,0,Coast,4.0,-2.0,-3.0,2356.6,108.0,11.013627921807375,1.581138830084314,106,1,5
2,21264,4,16,0,0,2387,106,93,0,1,Coast,18.0,0.0,14.0,2365.4,107.2,14.467204291085919,1.303840481040681,106,1,5
2,21265,4,16,0,0,2397,104,93,0,1,Coast,10.0,-2.0,-8.0,2375.2,106.2,16.22343983253908,1.4832396974192668,104,1,5
2,21266,4,16,0,0,2408,103,93,0,1,Coast,11.0,-1.0,1.0,2385.2,105.4,18.253766734567904,1.9493588689618961,103,1,5
2,21268,4,16,0,0,2428,101,93,0,1,Coast,20.0,-2.0,9.0,2397.8,104.0,22.151749366585413,2.1213203435597388,101,1,5
2,21269,4,16,0,0,2438,100,93,0,1,Coast,10.0,-1.0,-10.0,2411.6,102.8,21.196697856034472,2.387467277262749,100,1,5
1,21294,4,16,393879,-82901,2432,99,233,1,0,Coast,-6.0,-1.0,-16.0,2420.6,101.4,17.34358671094354,2.07364413533287,99,1,5
2,21270,4,16,0,0,2448,99,93,0,1,Coast,16.0,0.0,22.0,2430.8,100.4,14.805404418657973,1.6733200530682748,99,1,5
2,21271,4,16,0,0,2458,97,93,0,1,Coast,10.0,-2.0,-6.0,2440.8,99.2,12.214745187682581,1.4832396974192743,97,1,5
1,21296,4,16,393879,-82901,2451,97,234,1,0,Coast,-7.0,0.0,-17.0,2445.4,98.4,10.382677881934596,1.341640786500032,97,1,5
2,21272,4,16,0,0,2468,96,94,0,1,Coast,17.0,-1.0,24.0,2451.4,97.6,13.296616110876226,1.341640786500032,96,1,5
1,21297,4,16,393879,-82901,2461,96,234,1,0,Coast,-7.0,0.0,-24.0,2457.2,97.0,7.981227975694772,1.2247448713917612,96,1,5
2,21274,4,16,0,0,2487,94,93,0,1,Coast,26.0,-2.0,33.0,2465.0,96.0,13.729530217746468,1.2247448713917612,94,1,5
1,21300,4,16,393879,-82901,2490,92,234,1,0,Coast,3.0,-2.0,-23.0,2471.4,95.0,16.772000476985827,2.0000000000001052,92,1,5
2,21275,4,16,0,0,2496,93,93,0,1,Coast,6.0,1.0,3.0,2480.4,94.2,15.076471735787914,1.78885438199995,93,1,5
1,21302,4,16,393879,-82901,2508,90,235,1,0,Coast,12.0,-3.0,6.0,2488.4,93.0,17.300289014927205,2.236067977499885,90,1,5
2,21278,4,16,0,0,2524,89,93,0,1,Coast,16.0,-1.0,4.0,2501.0,91.6,15.165750888103435,2.073644135332873,89,1,5
2,21279,4,16,0,0,2533,88,93,0,1,Coast,9.0,-1.0,-7.0,2510.2,90.4,18.198901065724034,2.073644135332873,88,1,5
2,21280,4,16,0,0,2541,87,94,0,1,Coast,8.0,-1.0,-1.0,2520.4,89.4,18.338484124921884,2.3021728866443603,87,1,5
1,21305,4,16,393879,-82901,2536,87,234,1,0,Coast,-5.0,0.0,-13.0,2528.4,88.2,12.973048986264219,1.3038404810406963,87,1,5
2,21281,4,16,0,0,2550,86,93,0,1,Coast,14.0,-1.0,19.0,2536.8,87.4,9.628083921529235,1.1401754250993303,86,1,5
1,21306,4,16,393879,-82901,2545,86,235,1,0,Coast,-5.0,0.0,-19.0,2541.0,86.8,6.819090848493591,0.8366600265343389,86,1,5
1,21308,4,16,393879,-82901,2562,84,235,1,0,Coast,17.0,-2.0,22.0,2546.8,86.0,9.934787365616245,1.2247448713917686,84,1,5
2,21283,4,16,0,0,2567,84,93,0,1,Coast,5.0,0.0,-12.0,2552.0,85.4,12.589678312014483,1.3416407865000386,84,1,5
2,21288,4,16,0,0,2608,78,93,0,1,Coast,41.0,-6.0,36.0,2566.4,83.6,24.885738887965665,3.2863353450310626,78,1,5
2,21289,4,16,0,0,2616,77,93,0,1,Coast,8.0,-1.0,-33.0,2579.6,81.8,30.810712422792292,4.024922359499675,77,1,5
2,21290,4,16,0,0,2624,76,93,0,1,Coast,8.0,-1.0,0.0,2595.4,79.8,28.82360144048636,3.898717737923639,76,1,5
2,21291,4,16,0,0,2631,75,93,0,1,Coast,7.0,-1.0,-1.0,2609.2,78.0,25.113741258522346,3.5355339059327964,75,1,5
2,21292,4,16,0,0,2639,74,93,0,1,Coast,8.0,-1.0,1.0,2623.6,76.0,12.177848742697146,1.5811388300843212,74,1,5
2,21294,4,16,0,0,2653,72,93,0,1,Coast,14.0,-2.0,6.0,2632.6,74.8,14.223220451079687,1.9235384061672418,72,1,5
1,21320,4,16,393879,-82901,2656,71,234,1,0,Coast,3.0,-1.0,-11.0,2640.6,73.6,13.794926603647168,2.07364413533287,71,1,5
2,21296,4,16,0,0,2668,70,93,0,1,Coast,12.0,-1.0,9.0,2649.4,72.4,14.570518178843617,2.07364413533287,70,1,5
2,21299,4,16,0,0,2689,67,93,0,1,Coast,21.0,-3.0,9.0,2661.0,70.8,18.74833325925299,2.588435821109036,67,1,5
2,21300,4,16,0,0,2695,66,93,0,1,Coast,6.0,-1.0,-15.0,2672.2,69.2,19.044684297725,2.588435821109036,66,1,5
1,21325,4,16,393879,-82901,2691,66,235,1,0,Coast,-4.0,0.0,-10.0,2679.8,68.0,16.93221781102563,2.3452078799118024,66,1,5
2,21301,4,16,0,0,2702,65,93,0,1,Coast,11.0,-1.0,15.0,2689.0,66.8,12.747548783982442,1.9235384061672407,65,1,5
1,21326,4,16,393879,-82901,2698,65,235,1,0,Coast,-4.0,0.0,-15.0,2695.0,65.8,5.244044240851923,0.8366600265343177,65,1,5
2,21302,4,16,0,0,2708,64,94,0,1,Coast,10.0,-1.0,14.0,2698.8,65.2,6.534523701082712,0.8366600265343177,64,1,5
1,21327,4,16,393879,-82901,2704,64,235,1,0,Coast,-4.0,0.0,-14.0,2700.6,64.8,6.465291950098741,0.8366600265343177,64,1,5
2,21303,4,16,0,0,2715,63,94,0,1,Coast,11.0,-1.0,15.0,2705.4,64.2,6.465291950098741,0.8366600265343177,63,1,5
1,21328,4,16,393879,-82901,2711,63,233,1,0,Coast,-4.0,0.0,-15.0,2707.2,63.8,6.534523701082712,0.8366600265343177,63,1,5
2,21304,4,16,0,0,2721,62,93,0,1,Coast,10.0,-1.0,14.0,2711.8,63.2,6.534523701082712,0.8366600265343177,62,1,5
1,21330,4,16,393879,-82901,2723,61,233,1,0,Coast,2.0,-1.0,-8.0,2714.8,62.6,7.694153624669254,1.1401754250993164,61,1,5
2,21305,4,16,0,0,2727,61,93,0,1,Coast,4.0,0.0,2.0,2719.4,62.0,6.387487769069322,1.0000000000002036,61,1,5
1,21331,4,16,393879,-82901,2730,60,233,1,0,Coast,3.0,-1.0,-1.0,2722.4,61.4,7.2663608498346575,1.1401754250993164,60,1,5
2,21306,4,16,0,0,2733,60,93,0,1,Coast,3.0,0.0,0.0,2726.8,60.8,4.91934955050047,0.8366600265343177,60,1,5
2,21308,4,16,0,0,2745,58,93,0,1,Coast,12.0,-2.0,9.0,2731.6,60.0,8.35463942968272,1.2247448713917541,58,1,5
2,21309,4,16,0,0,2751,57,93,0,1,Coast,6.0,-1.0,-6.0,2737.2,59.2,10.305338422391099,1.643167672515622,57,1,5
1,21335,4,16,393879,-82901,2753,55,234,1,0,Coast,2.0,-2.0,-4.0,2742.4,58.0,10.430723848324742,2.1213203435597388,55,1,5
2,21311,4,16,0,0,2762,55,93,0,1,Coast,9.0,0.0,7.0,2748.8,57.0,10.73312629199943,2.1213203435597388,55,1,5
1,21336,4,16,393879,-82901,2759,54,233,1,0,Coast,-3.0,-1.0,-12.0,2754.0,55.8,6.7082039325000045,1.643167672515622,54,1,5
1,21337,4,16,393879,-82901,2764,53,233,1,0,Coast,5.0,-1.0,8.0,2757.8,54.8,5.6302753041044244,1.4832396974192683,53,1,5
2,21313,4,16,0,0,2773,53,93,0,1,Coast,9.0,0.0,4.0,2762.2,54.0,7.328028384225077,1.0000000000002003,53,1,5
1,21339,4,16,393879,-82901,2775,51,233,1,0,Coast,2.0,-2.0,-7.0,2766.6,53.2,7.021395872617436,1.4832396974192683,51,1,5
1,21340,4,16,393879,-82901,2780,51,234,1,0,Apogee,5.0,0.0,3.0,2770.2,52.4,8.52642949891746,1.3416407865000242,51,1,5
2,21316,4,16,0,0,2789,50,93,0,1,Apogee,9.0,-1.0,4.0,2776.2,51.6,9.20326029187544,1.3416407865000242,50,1,5
1,21342,4,16,393879,-82901,2791,49,234,1,0,Apogee,2.0,-1.0,-7.0,2781.6,50.8,8.111719916270049,1.4832396974192683,49,1,5
2,21317,4,16,0,0,2794,49,93,0,1,Apogee,3.0,0.0,1.0,2785.8,50.0,7.981227975694715,1.0000000000002003,49,1,5
2,21318,4,16,0,0,2799,48,93,0,1,Apogee,5.0,-1.0,2.0,2790.6,49.4,7.021395872617608,1.1401754250993135,48,1,5
2,21319,4,16,0,0,2803,47,93,0,1,Apogee,4.0,-1.0,-1.0,2795.2,48.6,5.761944116356243,1.1401754250993135,47,1,5
2,21320,4,16,0,0,2808,46,93,0,1,Apogee,5.0,-1.0,1.0,2799.0,47.8,6.8190908484938575,1.3038404810406827,46,1,5
2,21321,4,16,0,0,2813,45,93,0,1,Apogee,5.0,-1.0,0.0,2803.4,47.0,7.436396977032117,1.5811388300843154,45,1,5
2,21322,4,16,0,0,2817,44,93,0,1,Apogee,4.0,-1.0,-1.0,2808.0,46.0,7.280109889281352,1.5811388300843154,44,1,5
2,21323,4,16,0,0,2822,43,93,0,1,Apogee,5.0,-1.0,1.0,2812.6,45.0,7.436396977032117,1.5811388300843154,43,1,5
2,21325,4,16,0,0,2830,41,93,0,1,Apogee,8.0,-2.0,3.0,2818.0,43.8,8.455767262644631,1.9235384061672374,41,1,5
1,21350,4,16,393879,-82901,2828,41,233,1,0,Apogee,-2.0,0.0,-10.0,2822.0,42.8,7.176350047204545,1.7888543819999412,41,1,5
2,21326,4,16,0,0,2834,40,94,0,1,Apogee,6.0,-1.0,8.0,2826.2,41.8,6.72309452558962,1.6431676725156166,40,1,5
2,21327,4,16,0,0,2838,39,93,0,1,Apogee,4.0,-1.0,-2.0,2830.4,40.8,6.066300355242347,1.4832396974192623,39,1,5
2,21328,4,16,0,0,2842,38,93,0,1,Apogee,4.0,-1.0,0.0,2834.4,39.8,5.727128425311673,1.3038404810406758,38,1,5
2,21329,4,16,0,0,2846,37,93,0,1,Apogee,4.0,-1.0,0.0,2837.6,39.0,6.985699678630128,1.5811388300843099,37,1,5
1,21354,4,16,393879,-82901,2844,37,233,1,0,Apogee,-2.0,0.0,-6.0,2840.8,38.2,4.816637831518286,1.3038404810406758,37,1,5
1,21355,4,16,393879,-82901,2849,37,234,1,0,Apogee,5.0,0.0,7.0,2843.8,37.6,4.14728827066705,0.89442719100013,37,1,5
2,21331,4,16,0,0,2853,35,93,0,1,Apogee,4.0,-2.0,-1.0,2846.8,36.8,4.324349662089296,1.0954451150105067,35,1,5
2,21333,4,16,0,0,2860,33,93,0,1,Apogee,7.0,-2.0,3.0,2850.4,35.8,6.348228099242439,1.7888543819999376,33,1,5
2,21334,4,16,0,0,2864,32,93,0,1,Apogee,4.0,-1.0,-3.0,2854.0,34.8,8.09320702812001,2.2803508501983583,32,1,5
1,21359,4,16,393879,-82901,2863,33,233,1,0,Apogee,-1.0,1.0,-5.0,2857.8,34.0,6.534523701082646,2.0000000000000933,33,1,5
2,21335,4,16,0,0,2867,31,93,0,1,Apogee,4.0,-2.0,5.0,2861.4,32.8,5.319774431309112,1.4832396974192579,31,1,5
1,21360,4,16,393879,-82901,2867,32,234,1,0,Apogee,0.0,1.0,-4.0,2864.2,32.2,2.9495762407522386,0.8366600265342965,32,1,5
2,21336,4,16,0,0,2870,30,93,0,1,Apogee,3.0,-2.0,3.0,2866.2,31.6,2.7748873851042246,1.1401754250993008,30,1,5
2,21337,4,16,0,0,2873,29,93,0,1,Apogee,3.0,-1.0,0.0,2868.0,31.0,3.7416573867753695,1.581138830084307,29,1,5
1,21362,4,16,393879,-82901,2874,31,233,1,0,Apogee,1.0,2.0,-2.0,2870.2,30.6,3.2710854467608916,1.1401754250993008,31,1,5
1,21363,4,16,393879,-82901,2877,30,233,1,0,Apogee,3.0,-1.0,2.0,2872.2,30.4,3.834057902537644,1.1401754250993008,30,1,5
2,21338,4,16,0,0,2876,28,93,0,1,Apogee,-1.0,-2.0,-4.0,2874.0,29.6,2.7386127875279582,1.1401754250993008,28,1,5
2,21340,4,16,0,0,2881,26,93,0,1,Apogee,5.0,-2.0,6.0,2876.2,28.8,3.114482300481402,1.9235384061672312,26,1,5
1,21365,4,16,393879,-82901,2882,27,233,1,0,Apogee,1.0,1.0,-4.0,2878.0,28.4,3.3911649915644193,2.0736441353328616,27,1,5
2,21341,4,16,0,0,2884,25,93,0,1,Apogee,2.0,-2.0,1.0,2880.0,27.2,3.3911649915644193,1.9235384061672307,25,1,5
1,21366,4,16,393879,-82901,2885,26,233,1,0,Apogee,1.0,1.0,-1.0,2881.6,26.4,3.507135583351776,1.1401754250993001,26,1,5
2,21342,4,16,0,0,2887,24,93,0,1,Apogee,2.0,-2.0,1.0,2883.8,25.6,2.3874672772652157,1.1401754250993001,24,1,5
1,21367,4,16,393879,-82901,2888,25,233,1,0,Apogee,1.0,1.0,-1.0,2885.2,25.4,2.3874672772652157,1.1401754250993001,25,1,5
1,21368,4,16,393879,-82901,2890,24,234,1,0,Apogee,2.0,-1.0,1.0,2886.8,24.8,2.3874672772652157,0.8366600265342962,24,1,5
2,21344,4,16,0,0,2891,22,93,0,1,Apogee,1.0,-2.0,-1.0,2888.2,24.2,2.3874672772652157,1.483239697419257,22,1,5
2,21345,4,16,0,0,2894,21,93,0,1,Apogee,3.0,-1.0,2.0,2890.0,23.2,2.738612787528088,1.6431676725156104,21,1,5
1,21371,4,16,393879,-82901,2896,21,233,1,0,Apogee,2.0,0.0,-1.0,2891.8,22.6,3.1937438845361608,1.8165902124585964,21,1,5
2,21346,4,16,0,0,2896,21,93,0,1,Apogee,0.0,0.0,-2.0,2893.4,21.8,2.792848008755907,1.3038404810406714,21,1,5
2,21348,4,16,0,0,2900,19,93,0,1,Apogee,4.0,-2.0,4.0,2895.4,20.8,3.2863353450327626,1.0954451150105013,19,1,5
2,21349,4,16,0,0,2902,18,93,0,1,Apogee,2.0,-1.0,-2.0,2897.6,20.0,3.2863353450327626,1.4142135623732262,18,1,5
2,21350,4,16,0,0,2904,17,93,0,1,Apogee,2.0,-1.0,0.0,2899.6,19.2,3.5777087640013177,1.7888543819999354,17,1,5
2,21351,4,16,0,0,2905,16,93,0,1,Apogee,1.0,-1.0,-1.0,2901.4,18.2,3.5777087640013177,1.9235384061672305,16,1,5
1,21376,4,16,393879,-82901,2905,15,233,1,0,Apogee,0.0,-1.0,-1.0,2903.2,17.0,2.167948338870598,1.5811388300843063,15,1,5
2,21352,4,16,0,0,2907,15,93,0,1,Apogee,2.0,0.0,2.0,2904.6,16.2,1.8165902124618072,1.3038404810406712,15,1,5
2,21354,4,16,0,0,2910,13,94,0,1,Apogee,3.0,-2.0,1.0,2906.2,15.2,2.3874672772652454,1.4832396974192565,13,1,5
1,21379,4,16,393879,-82901,2908,11,234,1,0,Apogee,-2.0,-2.0,-5.0,2907.0,14.0,2.121320343562577,2.000000000000092,11,1,5
2,21355,4,16,0,0,2911,12,93,0,1,Apogee,3.0,1.0,5.0,2908.2,13.2,2.387467277265305,1.7888543819999345,12,1,5
1,21381,4,16,393879,-82901,2910,9,234,1,0,Apogee,-1.0,-3.0,-4.0,2909.2,12.0,1.643167672519404,2.2360679774998715,9,1,5
2,21358,4,16,0,0,2915,9,93,0,1,Apogee,5.0,0.0,6.0,2910.8,10.8,2.5884358211114145,1.7888543819999343,9,1,5
1,21384,4,16,393879,-82901,2913,7,234,1,0,Apogee,-2.0,-2.0,-7.0,2911.4,9.6,2.7018512172235964,1.949358868961887,7,1,5
2,21359,4,16,0,0,2916,8,93,0,1,Apogee,3.0,1.0,5.0,2913.0,9.0,2.5495097567988507,1.8708286933870688,8,1,5
2,21360,4,16,0,0,2916,7,93,0,1,Apogee,0.0,-1.0,-3.0,2914.0,8.0,2.5495097567988507,1.0000000000001836,7,1,5
2,21361,4,16,0,0,2917,6,93,0,1,Apogee,1.0,-1.0,1.0,2915.4,7.4,1.5165750888144274,1.1401754250992993,6,1,5
2,21362,4,16,0,0,2918,5,93,0,1,Apogee,1.0,-1.0,0.0,2916.0,6.6,1.8708286933903053,1.1401754250992993,5,1,5
2,21363,4,16,0,0,2918,4,93,0,1,Apogee,0.0,-1.0,-1.0,2917.0,6.0,1.0000000000062386,1.581138830084306,4,1,5
1,21391,4,16,393879,-82901,2918,1,233,1,0,Apogee,0.0,-3.0,0.0,2917.4,4.6,0.8944271910068813,2.3021728866443474,1,1,5
2,21368,4,16,0,0,2920,0,94,0,1,Apogee,2.0,-1.0,2.0,2918.2,3.2,1.095445115016048,2.5884358211090275,0,0,5
2,21369,4,16,0,0,2920,0,93,0,1,Apogee,0.0,0.0,-2.0,2918.8,2.0,1.095445115016048,2.3452078799117926,0,0,5
2,21370,4,16,0,0,2919,-1,93,0,1,Apogee,-1.0,-1.0,-1.0,2919.0,0.8,1.0000000000062386,1.9235384061672292,1,0,5
1,21395,4,16,393879,-82901,2918,-1,234,1,0,Apogee,-1.0,0.0,0.0,2919.0,-0.2,1.0000000000062386,0.836660026534293,1,0,5
2,21371,4,16,0,0,2919,-2,92,0,1,Apogee,1.0,-1.0,2.0,2919.2,-0.8,0.8366600265415253,0.8366600265342927,2,0,5
1,21396,4,16,393879,-82901,2918,-2,234,1,0,Apogee,-1.0,0.0,-2.0,2918.8,-1.2,0.8366600265415253,0.8366600265342925,2,0,5
2,21372,5,16,0,0,2919,-2,90,0,1,Descent,1.0,0.0,2.0,2918.6,-1.6,0.5477225575166184,0.5477225575054973,2,0,5
1,21397,5,16,393879,-82901,2918,-3,232,0,0,Descent,-1.0,-1.0,-2.0,2918.4,-2.0,0.5477225575166184,0.7071067811868038,3,0,5
2,21373,5,16,0,0,2919,-2,92,0,1,Descent,1.0,1.0,2.0,2918.6,-2.2,0.5477225575166184,0.4472135955003628,2,0,5
1,21398,5,16,393879,-82901,2918,-2,232,0,0,Descent,-1.0,0.0,-2.0,2918.4,-2.2,0.5477225575166184,0.4472135955003628,2,0,5
2,21375,5,16,0,0,2918,-2,92,0,1,Descent,0.0,0.0,1.0,2918.4,-2.2,0.5477225575166184,0.4472135955003628,2,0,5
2,21376,5,16,0,0,2918,-2,92,0,1,Descent,0.0,0.0,0.0,2918.2,-2.2,0.4472135955139904,0.4472135955003628,2,0,5
2,21377,5,16,0,0,2917,-3,93,0,1,Descent,-1.0,-1.0,-1.0,2918.0,-2.2,0.7071067811954305,0.4472135955003628,3,0,5
1,21402,5,16,393879,-82901,2916,-2,233,0,0,Descent,-1.0,1.0,0.0,2917.4,-2.2,0.8944271910069607,0.4472135955003628,2,0,5
2,21378,5,16,0,0,2917,-3,93,0,1,Descent,1.0,-1.0,2.0,2917.2,-2.4,0.8366600265416102,0.5477225575054967,3,0,5
1,21404,5,16,393879,-82901,2915,-3,234,1,0,Descent,-2.0,0.0,-3.0,2916.6,-2.6,1.140175425104627,0.5477225575054967,3,0,5
2,21379,5,16,0,0,2916,-3,93,0,1,Descent,1.0,0.0,3.0,2916.2,-2.8,0.8366600265415253,0.4472135955003628,3,0,5
1,21405,5,16,393879,-82901,2914,-3,233,1,0,Descent,-2.0,0.0,-3.0,2915.6,-2.8,1.1401754251045646,0.4472135955003628,3,0,5
2,21380,5,16,0,0,2915,-4,93,0,1,Descent,1.0,-1.0,3.0,2915.4,-3.2,1.1401754251045646,0.4472135955003628,4,0,5
2,21381,5,16,0,0,2914,-4,93,0,1,Descent,-1.0,0.0,-2.0,2914.8,-3.4,0.8366600265415253,0.5477225575054967,4,0,5
2,21383,5,16,0,0,2912,-5,92,0,1,Descent,-2.0,-1.0,-1.0,2914.2,-3.8,1.4832396974232964,0.8366600265342921,5,0,5
1,21408,5,16,393879,-82901,2912,-5,233,1,0,Descent,0.0,0.0,2.0,2913.4,-4.2,1.341640786504454,0.8366600265342921,5,0,5
2,21384,5,16,0,0,2911,-6,93,0,1,Descent,-1.0,-1.0,-1.0,2912.8,-4.8,1.6431676725192743,0.8366600265342921,6,0,5
1,21409,5,16,393879,-82901,2911,-5,233,1,0,Descent,0.0,1.0,1.0,2912.0,-5.0,1.224744871396706,0.7071067811868037,5,0,5
2,21385,5,16,0,0,2910,-6,93,0,1,Descent,-1.0,-1.0,-1.0,2911.2,-5.4,0.8366600265415253,0.5477225575054968,6,0,5
1,21410,5,16,393879,-82901,2910,-6,233,1,0,Descent,0.0,0.0,1.0,2910.8,-5.6,0.8366600265415253,0.5477225575054968,6,0,5
2,21386,5,16,0,0,2909,-7,93,0,1,Descent,-1.0,-1.0,-1.0,2910.2,-6.0,0.8366600265415253,0.7071067811868037,7,0,5
2,21387,5,16,0,0,2907,-8,91,0,1,Descent,-2.0,-1.0,-1.0,2909.4,-6.4,1.5165750888144274,1.1401754250992968,8,0,5
2,21388,5,16,0,0,2906,-8,90,0,1,Descent,-1.0,0.0,1.0,2908.4,-7.0,1.8165902124619637,1.000000000000181,8,0,5
2,21389,5,16,0,0,2905,-8,92,0,1,Descent,-1.0,0.0,0.0,2907.4,-7.4,2.0736441353358384,0.8944271910001181,8,0,5
2,21391,5,16,0,0,2903,-9,92,0,1,Descent,-2.0,-1.0,-1.0,2906.0,-8.0,2.2360679775026497,0.7071067811868033,9,0,5
1,21417,5,16,393879,-82901,2902,-8,232,0,0,Descent,-1.0,1.0,1.0,2904.6,-8.2,2.0736441353358384,0.44721359550036227,8,0,5
1,21418,5,16,393879,-82901,2901,-8,232,0,0,Descent,-1.0,0.0,0.0,2903.4,-8.2,2.0736441353358384,0.44721359550036227,8,0,5
2,21394,5,16,0,0,2899,-9,92,0,1,Descent,-2.0,-1.0,-1.0,2902.0,-8.4,2.2360679775026497,0.5477225575054963,9,0,5
1,21419,5,16,393879,-82901,2899,-9,233,0,0,Descent,0.0,0.0,2.0,2900.8,-8.6,1.7888543820034353,0.5477225575054963,9,0,5
2,21395,5,16,0,0,2897,-10,92,0,1,Descent,-2.0,-1.0,-2.0,2899.6,-8.8,1.9493588689651127,0.8366600265342915,10,0,5
1,21420,5,16,393879,-82901,2898,-9,232,0,0,Descent,1.0,1.0,3.0,2898.8,-9.0,1.483239697423488,0.7071067811868029,9,0,5
2,21396,5,16,0,0,2896,-11,92,0,1,Descent,-2.0,-2.0,-3.0,2897.8,-9.6,1.3038404810455717,0.8944271910001178,11,0,5
1,21421,5,16,393879,-82901,2896,-10,232,0,0,Descent,0.0,1.0,2.0,2897.2,-9.8,1.3038404810455717,0.8366600265342915,10,0,5
2,21397,5,16,0,0,2894,-12,92,0,1,Descent,-2.0,-2.0,-2.0,2896.2,-10.4,1.483239697423488,1.1401754250992961,12,0,5
1,21423,5,16,393879,-82901,2892,-12,233,0,0,Descent,-2.0,0.0,0.0,2895.2,-10.8,2.280350850201059,1.303840481040668,12,0,5
2,21399,5,16,0,0,2888,-14,92,0,1,Descent,-4.0,-2.0,-2.0,2893.2,-11.8,3.3466401061381306,1.4832396974192539,14,0,5
1,21424,5,16,393879,-82901,2889,-14,232,0,0,Descent,1.0,0.0,5.0,2891.8,-12.4,3.3466401061381306,1.6733200530682586,14,0,5
2,21400,5,16,0,0,2885,-16,92,0,1,Descent,-4.0,-2.0,-5.0,2889.6,-13.6,3.5071355833517965,1.6733200530682586,16,0,5
1,21426,5,16,393879,-82901,2883,-17,233,0,0,Descent,-2.0,-1.0,2.0,2887.4,-14.6,3.5071355833517965,1.949358868961885,17,0,5
2,21401,5,16,0,0,2882,-18,92,0,1,Descent,-1.0,-1.0,1.0,2885.4,-15.8,3.049590136397443,1.7888543819999323,18,0,5
2,21402,5,16,0,0,2879,-19,92,0,1,Descent,-3.0,-1.0,-2.0,2883.6,-16.8,3.714835124203027,1.9235384061672278,19,0,5
2,21403,5,16,0,0,2875,-21,92,0,1,Descent,-4.0,-2.0,-1.0,2880.8,-18.2,3.8987177379252134,1.9235384061672278,21,0,5
2,21405,5,16,0,0,2868,-24,92,0,1,Descent,-7.0,-3.0,-3.0,2877.4,-19.8,6.107372593842069,2.774887385102386,24,0,5
2,21406,5,16,0,0,2864,-25,92,0,1,Descent,-4.0,-1.0,3.0,2873.6,-21.4,7.5033325929225,3.04959013639544,25,0,5
2,21408,5,16,0,0,2858,-26,92,0,1,Descent,-6.0,-1.0,-2.0,2868.8,-23.0,8.408329203831963,2.915475947422712,26,0,5
2,21409,5,16,0,0,2854,-27,92,0,1,Descent,-4.0,-1.0,2.0,2863.8,-24.6,8.258329128825915,2.3021728866443456,27,0,5
1,21434,5,16,393879,-82901,2854,-27,232,0,0,Descent,0.0,0.0,4.0,2859.6,-25.8,6.228964600960185,1.303840481040667,27,0,5
